# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, level_avg_total_rows[L3], level_avg_total_rows[L2], level_avg_total_rows[L1], level_avg_total_rows[L0]
54.228258610, 0.000000006, 0.000000009, 0.000000061, 0.000000233, 0.000000355, 0.000000377, 0.000000006, 0.000000009, 0.000000061, 0.000000233, 0.000000355, 0.000000377, 7936.000000000, 7936.000000000, 7936.000000000, 7936.000000000
54.303255796, 0.000000023, 0.000000042, 0.000000312, 0.000000725, 0.000000976, 0.000001117, 0.000000023, 0.000000042, 0.000000312, 0.000000725, 0.000000975, 0.000001117, 8000.000000000, 8000.000000000, 8000.000000000, 8000.000000000
54.378252745, 0.000000009, 0.000000017, 0.000000161, 0.000000319, 0.000000415, 0.000000486, 0.000000009, 0.000000017, 0.000000161, 0.000000319, 0.000000415, 0.000000486, 4544.000000000, 4544.000000000, 4544.000000000, 4544.000000000
54.428251028, 0.000000012, 0.000000013, 0.000000113, 0.000000513, 0.000000702, 0.000000788, 0.000000012, 0.000000013, 0.000000113, 0.000000513, 0.000000702, 0.000000788, 4544.000000000, 4544.000000000, 4544.000000000, 4544.000000000
54.478249073, 0.000000073, 0.000000093, 0.000000918, 0.000000538, 0.000000980, 0.000001296, 0.000000073, 0.000000093, 0.000000918, 0.000000538, 0.000000980, 0.000001296, 4160.000000000, 4160.000000000, 4160.000000000, 4160.000000000
54.528247118, 0.000000012, 0.000000013, 0.000000135, 0.000000801, 0.000000826, 0.000001365, 0.000000012, 0.000000013, 0.000000135, 0.000000801, 0.000000826, 0.000001365, 3968.000000000, 3968.000000000, 3968.000000000, 3968.000000000
54.578245163, 0.000000082, 0.000000088, 0.000000906, 0.000000597, 0.000001164, 0.000001718, 0.000000082, 0.000000088, 0.000000906, 0.000000597, 0.000001164, 0.000001718, 3648.000000000, 3648.000000000, 3648.000000000, 3648.000000000
54.628243208, 0.000000012, 0.000000013, 0.000000134, 0.000000774, 0.000000869, 0.000001486, 0.000000012, 0.000000013, 0.000000134, 0.000000774, 0.000000868, 0.000001486, 3520.000000000, 3520.000000000, 3520.000000000, 3520.000000000
54.678241491, 0.000000081, 0.000000090, 0.000000931, 0.000000663, 0.000001292, 0.000001685, 0.000000080, 0.000000090, 0.000000931, 0.000000663, 0.000001292, 0.000001684, 3264.000000000, 3264.000000000, 3264.000000000, 3264.000000000
54.778237581, 0.000000012, 0.000000013, 0.000000141, 0.000000848, 0.000000961, 0.000001414, 0.000000012, 0.000000013, 0.000000141, 0.000000846, 0.000000959, 0.000001413, 10368.000000000, 10368.000000000, 10368.000000000, 10368.000000000
54.903232813, 0.000000009, 0.000000009, 0.000000105, 0.000000740, 0.000000827, 0.000001214, 0.000000009, 0.000000009, 0.000000105, 0.000000739, 0.000000826, 0.000001213, 12736.000000000, 12736.000000000, 12736.000000000, 12736.000000000
54.978230000, 0.000000010, 0.000000016, 0.000000130, 0.000000355, 0.000000489, 0.000000562, 0.000000010, 0.000000016, 0.000000130, 0.000000355, 0.000000489, 0.000000561, 3072.000000000, 3072.000000000, 3072.000000000, 3072.000000000
55.028228045, 0.000000012, 0.000000012, 0.000000105, 0.000000526, 0.000000749, 0.000000827, 0.000000012, 0.000000012, 0.000000105, 0.000000526, 0.000000749, 0.000000827, 2944.000000000, 2944.000000000, 2944.000000000, 2944.000000000
55.153223276, 0.000000012, 0.000000012, 0.000000148, 0.000000844, 0.000001026, 0.000001422, 0.000000012, 0.000000012, 0.000000148, 0.000000842, 0.000001024, 0.000001421, 9216.000000000, 9216.000000000, 9216.000000000, 9216.000000000
55.203221321, 0.000000021, 0.000000037, 0.000000138, 0.000000443, 0.000000646, 0.000000978, 0.000000021, 0.000000037, 0.000000138, 0.000000443, 0.000000646, 0.000000978, 1920.000000000, 1920.000000000, 1920.000000000, 1920.000000000
55.253219604, 0.000000020, 0.000000021, 0.000000135, 0.000000361, 0.000000534, 0.000001048, 0.000000020, 0.000000021, 0.000000135, 0.000000361, 0.000000534, 0.000001047, 2176.000000000, 2176.000000000, 2176.000000000, 2176.000000000
55.378214598, 0.000000005, 0.000000008, 0.000000053, 0.000000197, 0.000000257, 0.000000340, 0.000000005, 0.000000008, 0.000000053, 0.000000197, 0.000000256, 0.000000340, 12224.000000000, 12224.000000000, 12224.000000000, 12224.000000000
55.478210926, 0.000000012, 0.000000013, 0.000000125, 0.000000632, 0.000000798, 0.000001017, 0.000000012, 0.000000013, 0.000000125, 0.000000631, 0.000000797, 0.000001015, 12864.000000000, 12864.000000000, 12864.000000000, 12864.000000000
55.528208971, 0.000000014, 0.000000014, 0.000000129, 0.000000679, 0.000000985, 0.000001249, 0.000000014, 0.000000014, 0.000000129, 0.000000678, 0.000000985, 0.000001248, 5312.000000000, 5312.000000000, 5312.000000000, 5312.000000000
55.653204203, 0.000000012, 0.000000014, 0.000000140, 0.000000797, 0.000001093, 0.000001408, 0.000000012, 0.000000014, 0.000000140, 0.000000796, 0.000001093, 0.000001406, 11840.000000000, 11840.000000000, 11840.000000000, 11840.000000000
55.703202486, 0.000000027, 0.000000038, 0.000000101, 0.000000403, 0.000000628, 0.000001029, 0.000000027, 0.000000038, 0.000000101, 0.000000403, 0.000000628, 0.000001029, 3392.000000000, 3392.000000000, 3392.000000000, 3392.000000000
55.753200293, 0.000000017, 0.000000019, 0.000000124, 0.000000322, 0.000000604, 0.000000906, 0.000000017, 0.000000019, 0.000000124, 0.000000322, 0.000000603, 0.000000906, 2560.000000000, 2560.000000000, 2560.000000000, 2560.000000000
55.853196621, 0.000000005, 0.000000007, 0.000000050, 0.000000190, 0.000000319, 0.000000391, 0.000000005, 0.000000007, 0.000000050, 0.000000190, 0.000000319, 0.000000391, 9984.000000000, 9984.000000000, 9984.000000000, 9984.000000000
55.928193808, 0.000000005, 0.000000007, 0.000000046, 0.000000198, 0.000000271, 0.000000320, 0.000000005, 0.000000007, 0.000000046, 0.000000198, 0.000000271, 0.000000320, 896.000000000, 896.000000000, 896.000000000, 896.000000000
55.978191853, 0.000000069, 0.000000089, 0.000000848, 0.000000565, 0.000000636, 0.000000825, 0.000000069, 0.000000089, 0.000000848, 0.000000565, 0.000000636, 0.000000825, 704.000000000, 704.000000000, 704.000000000, 704.000000000
56.028189898, 0.000000011, 0.000000012, 0.000000112, 0.000000686, 0.000000897, 0.000001115, 0.000000011, 0.000000012, 0.000000112, 0.000000686, 0.000000897, 0.000001115, 576.000000000, 576.000000000, 576.000000000, 576.000000000
56.078187943, 0.000000043, 0.000000073, 0.000000542, 0.000000873, 0.000001481, 0.000001838, 0.000000043, 0.000000073, 0.000000542, 0.000000873, 0.000001481, 0.000001838, 576.000000000, 576.000000000, 576.000000000, 576.000000000
56.128185987, 0.000000013, 0.000000013, 0.000000122, 0.000000836, 0.000001106, 0.000001434, 0.000000013, 0.000000013, 0.000000122, 0.000000836, 0.000001106, 0.000001434, 512.000000000, 512.000000000, 512.000000000, 512.000000000
56.178184271, 0.000000028, 0.000000051, 0.000000327, 0.000000363, 0.000001141, 0.000001203, 0.000000028, 0.000000051, 0.000000327, 0.000000363, 0.000001140, 0.000001202, 576.000000000, 576.000000000, 576.000000000, 576.000000000
56.228182316, 0.000000011, 0.000000014, 0.000000112, 0.000000653, 0.000000753, 0.000001201, 0.000000011, 0.000000014, 0.000000111, 0.000000653, 0.000000753, 0.000001200, 576.000000000, 576.000000000, 576.000000000, 576.000000000
56.353177547, 0.000000004, 0.000000006, 0.000000040, 0.000000194, 0.000000278, 0.000000306, 0.000000004, 0.000000006, 0.000000040, 0.000000194, 0.000000278, 0.000000306, 7488.000000000, 7488.000000000, 7488.000000000, 7488.000000000
56.478172779, 0.000000003, 0.000000004, 0.000000029, 0.000000158, 0.000000175, 0.000000192, 0.000000003, 0.000000004, 0.000000029, 0.000000158, 0.000000175, 0.000000192, 9664.000000000, 9664.000000000, 9664.000000000, 9664.000000000
56.528170824, 0.000000012, 0.000000013, 0.000000087, 0.000000373, 0.000000458, 0.000000504, 0.000000012, 0.000000013, 0.000000087, 0.000000373, 0.000000458, 0.000000504, 512.000000000, 512.000000000, 512.000000000, 512.000000000
56.653166056, 0.000000005, 0.000000006, 0.000000036, 0.000000215, 0.000000274, 0.000000288, 0.000000005, 0.000000006, 0.000000036, 0.000000215, 0.000000274, 0.000000288, 6656.000000000, 6656.000000000, 6656.000000000, 6656.000000000
56.753162384, 0.000000007, 0.000000007, 0.000000035, 0.000000208, 0.000000253, 0.000000272, 0.000000007, 0.000000007, 0.000000035, 0.000000208, 0.000000253, 0.000000272, 1216.000000000, 1216.000000000, 1216.000000000, 1216.000000000
56.853158474, 0.000000006, 0.000000009, 0.000000038, 0.000000202, 0.000000272, 0.000000307, 0.000000006, 0.000000009, 0.000000038, 0.000000202, 0.000000272, 0.000000307, 5184.000000000, 5184.000000000, 5184.000000000, 5184.000000000
56.953154802, 0.000000006, 0.000000007, 0.000000026, 0.000000226, 0.000000241, 0.000000254, 0.000000006, 0.000000007, 0.000000026, 0.000000225, 0.000000241, 0.000000254, 9024.000000000, 9024.000000000, 9024.000000000, 9024.000000000
57.053150892, 0.000000007, 0.000000011, 0.000000059, 0.000000429, 0.000000608, 0.000000656, 0.000000007, 0.000000011, 0.000000059, 0.000000429, 0.000000607, 0.000000656, 2816.000000000, 2816.000000000, 2816.000000000, 2816.000000000
57.103148937, 0.000000013, 0.000000013, 0.000000112, 0.000000552, 0.000000655, 0.000000880, 0.000000013, 0.000000013, 0.000000112, 0.000000552, 0.000000655, 0.000000880, 3520.000000000, 3520.000000000, 3520.000000000, 3520.000000000
57.153146982, 0.000000021, 0.000000037, 0.000000222, 0.000000433, 0.000000782, 0.000000979, 0.000000021, 0.000000037, 0.000000222, 0.000000433, 0.000000782, 0.000000979, 3072.000000000, 3072.000000000, 3072.000000000, 3072.000000000
57.253143072, 0.000000008, 0.000000015, 0.000000065, 0.000000505, 0.000000714, 0.000000773, 0.000000008, 0.000000015, 0.000000065, 0.000000505, 0.000000714, 0.000000773, 2816.000000000, 2816.000000000, 2816.000000000, 2816.000000000
57.303141356, 0.000000020, 0.000000039, 0.000000127, 0.000000629, 0.000000931, 0.000001049, 0.000000020, 0.000000039, 0.000000127, 0.000000629, 0.000000931, 0.000001049, 3008.000000000, 3008.000000000, 3008.000000000, 3008.000000000
57.353139400, 0.000000017, 0.000000035, 0.000000135, 0.000000370, 0.000000696, 0.000000763, 0.000000017, 0.000000035, 0.000000135, 0.000000370, 0.000000696, 0.000000763, 3264.000000000, 3264.000000000, 3264.000000000, 3264.000000000
57.403137445, 0.000000018, 0.000000020, 0.000000061, 0.000000253, 0.000000545, 0.000000698, 0.000000018, 0.000000020, 0.000000061, 0.000000253, 0.000000545, 0.000000698, 2688.000000000, 2688.000000000, 2688.000000000, 2688.000000000
57.453135490, 0.000000013, 0.000000034, 0.000000122, 0.000000359, 0.000000485, 0.000000579, 0.000000013, 0.000000034, 0.000000122, 0.000000359, 0.000000485, 0.000000579, 2752.000000000, 2752.000000000, 2752.000000000, 2752.000000000
57.503133774, 0.000000017, 0.000000025, 0.000000115, 0.000000479, 0.000000827, 0.000000961, 0.000000017, 0.000000025, 0.000000115, 0.000000479, 0.000000827, 0.000000961, 3200.000000000, 3200.000000000, 3200.000000000, 3200.000000000
57.553131819, 0.000000012, 0.000000038, 0.000000065, 0.000000343, 0.000000447, 0.000000626, 0.000000012, 0.000000038, 0.000000065, 0.000000343, 0.000000447, 0.000000626, 4288.000000000, 4288.000000000, 4288.000000000, 4288.000000000
57.603129864, 0.000000016, 0.000000039, 0.000000108, 0.000000452, 0.000000847, 0.000000932, 0.000000016, 0.000000039, 0.000000108, 0.000000452, 0.000000847, 0.000000931, 4608.000000000, 4608.000000000, 4608.000000000, 4608.000000000
57.653127909, 0.000000017, 0.000000040, 0.000000073, 0.000000315, 0.000000380, 0.000000638, 0.000000017, 0.000000040, 0.000000073, 0.000000315, 0.000000380, 0.000000638, 4736.000000000, 4736.000000000, 4736.000000000, 4736.000000000
57.703126192, 0.000000015, 0.000000043, 0.000000090, 0.000000425, 0.000000756, 0.000000895, 0.000000015, 0.000000043, 0.000000090, 0.000000425, 0.000000756, 0.000000895, 4736.000000000, 4736.000000000, 4736.000000000, 4736.000000000
57.803122282, 0.000000007, 0.000000020, 0.000000043, 0.000000489, 0.000000567, 0.000000742, 0.000000007, 0.000000020, 0.000000043, 0.000000489, 0.000000567, 0.000000742, 6080.000000000, 6080.000000000, 6080.000000000, 6080.000000000
57.853120327, 0.000000011, 0.000000027, 0.000000053, 0.000000258, 0.000000332, 0.000000512, 0.000000011, 0.000000027, 0.000000053, 0.000000258, 0.000000332, 0.000000512, 4864.000000000, 4864.000000000, 4864.000000000, 4864.000000000
57.903118372, 0.000000011, 0.000000022, 0.000000065, 0.000000390, 0.000000598, 0.000000834, 0.000000011, 0.000000022, 0.000000065, 0.000000390, 0.000000598, 0.000000834, 4416.000000000, 4416.000000000, 4416.000000000, 4416.000000000
57.953116655, 0.000000011, 0.000000027, 0.000000046, 0.000000255, 0.000000408, 0.000000523, 0.000000011, 0.000000027, 0.000000046, 0.000000255, 0.000000408, 0.000000523, 5312.000000000, 5312.000000000, 5312.000000000, 5312.000000000
58.053112745, 0.000000006, 0.000000012, 0.000000025, 0.000000378, 0.000000445, 0.000000477, 0.000000006, 0.000000012, 0.000000025, 0.000000378, 0.000000445, 0.000000477, 7488.000000000, 7488.000000000, 7488.000000000, 7488.000000000
58.103110790, 0.000000014, 0.000000018, 0.000000062, 0.000000407, 0.000000767, 0.000000821, 0.000000014, 0.000000018, 0.000000062, 0.000000407, 0.000000767, 0.000000821, 5440.000000000, 5440.000000000, 5440.000000000, 5440.000000000
58.153108835, 0.000000007, 0.000000017, 0.000000031, 0.000000233, 0.000000374, 0.000000486, 0.000000007, 0.000000017, 0.000000031, 0.000000233, 0.000000374, 0.000000486, 5184.000000000, 5184.000000000, 5184.000000000, 5184.000000000
58.203106880, 0.000000013, 0.000000020, 0.000000066, 0.000000431, 0.000000614, 0.000000744, 0.000000013, 0.000000020, 0.000000066, 0.000000431, 0.000000614, 0.000000744, 5184.000000000, 5184.000000000, 5184.000000000, 5184.000000000
58.253105164, 0.000000007, 0.000000015, 0.000000029, 0.000000206, 0.000000335, 0.000000464, 0.000000007, 0.000000015, 0.000000029, 0.000000206, 0.000000335, 0.000000464, 5568.000000000, 5568.000000000, 5568.000000000, 5568.000000000
58.353101254, 0.000000006, 0.000000009, 0.000000022, 0.000000308, 0.000000387, 0.000000414, 0.000000006, 0.000000009, 0.000000022, 0.000000308, 0.000000387, 0.000000414, 10048.000000000, 10048.000000000, 10048.000000000, 10048.000000000
58.428098440, 0.000000015, 0.000000027, 0.000000037, 0.000000396, 0.000000423, 0.000001102, 0.000000015, 0.000000027, 0.000000037, 0.000000396, 0.000000423, 0.000001102, 5376.000000000, 5376.000000000, 5376.000000000, 5376.000000000
58.478096485, 0.000000008, 0.000000018, 0.000000040, 0.000000389, 0.000000439, 0.000000481, 0.000000008, 0.000000018, 0.000000040, 0.000000389, 0.000000439, 0.000000481, 5376.000000000, 5376.000000000, 5376.000000000, 5376.000000000
58.528094530, 0.000000021, 0.000000022, 0.000000151, 0.000000644, 0.000000679, 0.000000834, 0.000000021, 0.000000022, 0.000000151, 0.000000644, 0.000000679, 0.000000834, 5184.000000000, 5184.000000000, 5184.000000000, 5184.000000000
58.578092575, 0.000000007, 0.000000016, 0.000000045, 0.000000396, 0.000000448, 0.000000555, 0.000000007, 0.000000016, 0.000000045, 0.000000396, 0.000000448, 0.000000555, 5888.000000000, 5888.000000000, 5888.000000000, 5888.000000000
58.703088045, 0.000000005, 0.000000006, 0.000000024, 0.000000236, 0.000000353, 0.000000373, 0.000000005, 0.000000006, 0.000000024, 0.000000236, 0.000000353, 0.000000373, 10112.000000000, 10112.000000000, 10112.000000000, 10112.000000000
58.753086090, 0.000000006, 0.000000012, 0.000000019, 0.000000196, 0.000000224, 0.000000239, 0.000000006, 0.000000012, 0.000000019, 0.000000196, 0.000000224, 0.000000239, 5760.000000000, 5760.000000000, 5760.000000000, 5760.000000000
58.803084135, 0.000000026, 0.000000027, 0.000000120, 0.000000476, 0.000000602, 0.000000625, 0.000000026, 0.000000027, 0.000000120, 0.000000476, 0.000000602, 0.000000625, 5952.000000000, 5952.000000000, 5952.000000000, 5952.000000000
58.903080225, 0.000000003, 0.000000003, 0.000000010, 0.000000067, 0.000000106, 0.000000221, 0.000000003, 0.000000003, 0.000000010, 0.000000067, 0.000000106, 0.000000221, 11008.000000000, 11008.000000000, 11008.000000000, 11008.000000000
58.953078508, 0.000000006, 0.000000013, 0.000000017, 0.000000173, 0.000000183, 0.000000193, 0.000000006, 0.000000013, 0.000000017, 0.000000173, 0.000000183, 0.000000193, 5952.000000000, 5952.000000000, 5952.000000000, 5952.000000000
59.078071356, 0.000000004, 0.000000006, 0.000000029, 0.000000245, 0.000000334, 0.000000373, 0.000000004, 0.000000006, 0.000000029, 0.000000245, 0.000000334, 0.000000373, 11712.000000000, 11712.000000000, 11712.000000000, 11712.000000000
59.128069401, 0.000000008, 0.000000010, 0.000000106, 0.000000450, 0.000000617, 0.000000646, 0.000000008, 0.000000010, 0.000000106, 0.000000449, 0.000000617, 0.000000646, 5248.000000000, 5248.000000000, 5248.000000000, 5248.000000000
59.178067684, 0.000000008, 0.000000016, 0.000000083, 0.000000370, 0.000000458, 0.000000607, 0.000000008, 0.000000016, 0.000000083, 0.000000370, 0.000000458, 0.000000607, 5184.000000000, 5184.000000000, 5184.000000000, 5184.000000000
59.303062677, 0.000000003, 0.000000004, 0.000000030, 0.000000280, 0.000000337, 0.000000342, 0.000000003, 0.000000004, 0.000000030, 0.000000279, 0.000000337, 0.000000342, 12288.000000000, 12288.000000000, 12288.000000000, 12288.000000000
59.403059006, 0.000000002, 0.000000003, 0.000000013, 0.000000080, 0.000000088, 0.000000200, 0.000000002, 0.000000003, 0.000000013, 0.000000080, 0.000000088, 0.000000200, 13184.000000000, 13184.000000000, 13184.000000000, 13184.000000000
59.453057051, 0.000000005, 0.000000016, 0.000000026, 0.000000123, 0.000000182, 0.000000237, 0.000000005, 0.000000016, 0.000000026, 0.000000123, 0.000000182, 0.000000237, 12288.000000000, 12288.000000000, 12288.000000000, 12288.000000000
59.528054237, 0.000000005, 0.000000006, 0.000000052, 0.000000386, 0.000000409, 0.000000474, 0.000000005, 0.000000006, 0.000000052, 0.000000386, 0.000000409, 0.000000474, 7424.000000000, 7424.000000000, 7424.000000000, 7424.000000000
59.578052282, 0.000000006, 0.000000008, 0.000000107, 0.000000365, 0.000000522, 0.000000586, 0.000000006, 0.000000008, 0.000000107, 0.000000365, 0.000000522, 0.000000586, 7936.000000000, 7936.000000000, 7936.000000000, 7936.000000000
59.628050327, 0.000000009, 0.000000012, 0.000000100, 0.000000465, 0.000000667, 0.000000689, 0.000000009, 0.000000012, 0.000000100, 0.000000465, 0.000000667, 0.000000689, 7808.000000000, 7808.000000000, 7808.000000000, 7808.000000000
59.678048611, 0.000000006, 0.000000008, 0.000000089, 0.000000400, 0.000000571, 0.000000698, 0.000000006, 0.000000008, 0.000000089, 0.000000400, 0.000000571, 0.000000698, 8320.000000000, 8320.000000000, 8320.000000000, 8320.000000000
59.728046656, 0.000000009, 0.000000011, 0.000000085, 0.000000459, 0.000000711, 0.000000721, 0.000000009, 0.000000011, 0.000000085, 0.000000459, 0.000000711, 0.000000721, 8064.000000000, 8064.000000000, 8064.000000000, 8064.000000000
59.778044701, 0.000000006, 0.000000009, 0.000000129, 0.000000416, 0.000000614, 0.000000749, 0.000000006, 0.000000009, 0.000000129, 0.000000416, 0.000000614, 0.000000749, 8512.000000000, 8512.000000000, 8512.000000000, 8512.000000000
59.878040791, 0.000000004, 0.000000005, 0.000000042, 0.000000335, 0.000000374, 0.000000394, 0.000000004, 0.000000005, 0.000000042, 0.000000335, 0.000000374, 0.000000394, 12736.000000000, 12736.000000000, 12736.000000000, 12736.000000000
59.928039074, 0.000000009, 0.000000012, 0.000000088, 0.000000371, 0.000000581, 0.000000672, 0.000000009, 0.000000012, 0.000000088, 0.000000371, 0.000000581, 0.000000672, 8000.000000000, 8000.000000000, 8000.000000000, 8000.000000000
59.978037119, 0.000000007, 0.000000009, 0.000000107, 0.000000428, 0.000000599, 0.000000753, 0.000000007, 0.000000009, 0.000000107, 0.000000428, 0.000000599, 0.000000753, 8448.000000000, 8448.000000000, 8448.000000000, 8448.000000000
60.078033209, 0.000000004, 0.000000005, 0.000000045, 0.000000350, 0.000000391, 0.000000411, 0.000000004, 0.000000005, 0.000000045, 0.000000350, 0.000000391, 0.000000411, 13440.000000000, 13440.000000000, 13440.000000000, 13440.000000000
60.153030396, 0.000000006, 0.000000008, 0.000000069, 0.000000341, 0.000000513, 0.000000566, 0.000000006, 0.000000008, 0.000000069, 0.000000341, 0.000000513, 0.000000565, 13184.000000000, 13184.000000000, 13184.000000000, 13184.000000000
60.253026485, 0.000000004, 0.000000005, 0.000000044, 0.000000350, 0.000000416, 0.000000478, 0.000000004, 0.000000005, 0.000000044, 0.000000350, 0.000000416, 0.000000478, 13440.000000000, 13440.000000000, 13440.000000000, 13440.000000000
60.378021717, 0.000000004, 0.000000004, 0.000000040, 0.000000353, 0.000000417, 0.000000430, 0.000000004, 0.000000004, 0.000000040, 0.000000353, 0.000000417, 0.000000429, 12480.000000000, 12480.000000000, 12480.000000000, 12480.000000000
60.428020000, 0.000000008, 0.000000010, 0.000000064, 0.000000342, 0.000000590, 0.000000658, 0.000000008, 0.000000010, 0.000000064, 0.000000342, 0.000000590, 0.000000658, 6784.000000000, 6784.000000000, 6784.000000000, 6784.000000000
60.553015232, 0.000000004, 0.000000005, 0.000000038, 0.000000383, 0.000000447, 0.000000469, 0.000000004, 0.000000005, 0.000000038, 0.000000383, 0.000000447, 0.000000469, 13248.000000000, 13248.000000000, 13248.000000000, 13248.000000000
60.628012180, 0.000000005, 0.000000006, 0.000000043, 0.000000369, 0.000000469, 0.000000543, 0.000000005, 0.000000006, 0.000000043, 0.000000369, 0.000000469, 0.000000543, 12928.000000000, 12928.000000000, 12928.000000000, 12928.000000000
60.678010464, 0.000000011, 0.000000016, 0.000000278, 0.000000595, 0.000000766, 0.000000795, 0.000000011, 0.000000016, 0.000000278, 0.000000595, 0.000000766, 0.000000795, 7040.000000000, 7040.000000000, 7040.000000000, 7040.000000000
60.778006554, 0.000000005, 0.000000005, 0.000000039, 0.000000429, 0.000000470, 0.000000530, 0.000000005, 0.000000005, 0.000000039, 0.000000429, 0.000000470, 0.000000530, 11008.000000000, 11008.000000000, 11008.000000000, 11008.000000000
60.828004599, 0.000000008, 0.000000009, 0.000000052, 0.000000416, 0.000000579, 0.000000809, 0.000000008, 0.000000009, 0.000000052, 0.000000416, 0.000000579, 0.000000809, 5952.000000000, 5952.000000000, 5952.000000000, 5952.000000000
60.878002644, 0.000000014, 0.000000020, 0.000000427, 0.000000666, 0.000000868, 0.000000882, 0.000000014, 0.000000020, 0.000000427, 0.000000666, 0.000000868, 0.000000882, 5824.000000000, 5824.000000000, 5824.000000000, 5824.000000000
60.928000927, 0.000000008, 0.000000009, 0.000000056, 0.000000614, 0.000000714, 0.000001056, 0.000000008, 0.000000009, 0.000000056, 0.000000614, 0.000000714, 0.000001056, 6208.000000000, 6208.000000000, 6208.000000000, 6208.000000000
61.027997017, 0.000000006, 0.000000007, 0.000000046, 0.000000491, 0.000000645, 0.000000707, 0.000000006, 0.000000007, 0.000000046, 0.000000491, 0.000000644, 0.000000707, 12672.000000000, 12672.000000000, 12672.000000000, 12672.000000000
61.077995062, 0.000000034, 0.000000062, 0.000000566, 0.000000680, 0.000000733, 0.000001115, 0.000000034, 0.000000062, 0.000000566, 0.000000680, 0.000000733, 0.000001115, 5120.000000000, 5120.000000000, 5120.000000000, 5120.000000000
61.127993107, 0.000000011, 0.000000015, 0.000000056, 0.000000571, 0.000001209, 0.000001389, 0.000000011, 0.000000015, 0.000000056, 0.000000571, 0.000001208, 0.000001389, 5056.000000000, 5056.000000000, 5056.000000000, 5056.000000000
61.177991390, 0.000000101, 0.000000194, 0.000000923, 0.000000763, 0.000001157, 0.000002134, 0.000000101, 0.000000194, 0.000000923, 0.000000763, 0.000001157, 0.000002133, 6272.000000000, 6272.000000000, 6272.000000000, 6272.000000000
61.227989435, 0.000000019, 0.000000023, 0.000000076, 0.000000568, 0.000001697, 0.000002663, 0.000000019, 0.000000023, 0.000000076, 0.000000568, 0.000001696, 0.000002661, 6272.000000000, 6272.000000000, 6272.000000000, 6272.000000000
61.277987480, 0.000000206, 0.000000417, 0.000001070, 0.000000843, 0.000001433, 0.000004004, 0.000000206, 0.000000416, 0.000001069, 0.000000843, 0.000001431, 0.000004002, 5888.000000000, 5888.000000000, 5888.000000000, 5888.000000000
61.327985525, 0.000000024, 0.000000033, 0.000000111, 0.000000615, 0.000001841, 0.000004240, 0.000000024, 0.000000033, 0.000000111, 0.000000614, 0.000001840, 0.000004238, 6080.000000000, 6080.000000000, 6080.000000000, 6080.000000000
61.377983570, 0.000000379, 0.000000653, 0.000001165, 0.000001084, 0.000001549, 0.000005926, 0.000000379, 0.000000652, 0.000001165, 0.000001083, 0.000001548, 0.000005925, 4096.000000000, 4096.000000000, 4096.000000000, 4096.000000000
61.427981853, 0.000000027, 0.000000050, 0.000000127, 0.000000663, 0.000001792, 0.000005495, 0.000000027, 0.000000050, 0.000000127, 0.000000663, 0.000001791, 0.000005493, 3840.000000000, 3840.000000000, 3840.000000000, 3840.000000000
61.502978802, 0.000000160, 0.000000576, 0.000001282, 0.000000803, 0.000001714, 0.000007810, 0.000000160, 0.000000576, 0.000001282, 0.000000803, 0.000001713, 0.000007808, 4224.000000000, 4224.000000000, 4224.000000000, 4224.000000000
61.552977085, 0.000000018, 0.000000037, 0.000000072, 0.000000157, 0.000000261, 0.000001041, 0.000000018, 0.000000037, 0.000000072, 0.000000157, 0.000000261, 0.000001041, 5696.000000000, 5696.000000000, 5696.000000000, 5696.000000000
61.602975130, 0.000000405, 0.000000763, 0.000001166, 0.000000519, 0.000000662, 0.000001872, 0.000000405, 0.000000763, 0.000001166, 0.000000519, 0.000000661, 0.000001872, 6400.000000000, 6400.000000000, 6400.000000000, 6400.000000000
61.652973175, 0.000000017, 0.000000050, 0.000000066, 0.000000178, 0.000000230, 0.000000775, 0.000000017, 0.000000050, 0.000000066, 0.000000178, 0.000000230, 0.000000775, 6848.000000000, 6848.000000000, 6848.000000000, 6848.000000000
61.702971220, 0.000000669, 0.000000940, 0.000001356, 0.000000552, 0.000000643, 0.000001705, 0.000000669, 0.000000940, 0.000001356, 0.000000552, 0.000000643, 0.000001705, 4800.000000000, 4800.000000000, 4800.000000000, 4800.000000000
61.752969265, 0.000000018, 0.000000068, 0.000000084, 0.000000209, 0.000000236, 0.000000904, 0.000000018, 0.000000068, 0.000000084, 0.000000209, 0.000000236, 0.000000904, 5184.000000000, 5184.000000000, 5184.000000000, 5184.000000000
61.802967548, 0.000000833, 0.000001111, 0.000001378, 0.000000610, 0.000000656, 0.000001920, 0.000000832, 0.000001110, 0.000001378, 0.000000610, 0.000000656, 0.000001920, 6080.000000000, 6080.000000000, 6080.000000000, 6080.000000000
61.852965593, 0.000000020, 0.000000076, 0.000000108, 0.000000207, 0.000000269, 0.000002147, 0.000000020, 0.000000076, 0.000000108, 0.000000207, 0.000000269, 0.000002147, 5312.000000000, 5312.000000000, 5312.000000000, 5312.000000000
