# timestamp tx ty tz qx qy qz qw
1755487240.437903 8.550757 -0.568162 0.184246 -0.000632 0.000780 0.013243 0.999912
1755487240.457859 8.562105 -0.566417 0.185078 -0.001578 0.002273 0.014783 0.999887
1755487240.539500 8.611700 -0.558927 0.186812 -0.003940 0.008235 0.018565 0.999786
1755487240.559749 8.623852 -0.556903 0.186375 -0.004603 0.010071 0.019223 0.999754
1755487240.641270 8.672414 -0.546849 0.182163 -0.006759 0.015424 0.017928 0.999697
1755487240.660102 8.683236 -0.544189 0.180260 -0.007482 0.016507 0.017789 0.999677
1755487240.741565 8.729762 -0.530951 0.171650 -0.008742 0.018413 0.014628 0.999685
1755487240.760120 8.740050 -0.527459 0.169652 -0.009195 0.018804 0.014132 0.999681
1755487240.839294 8.783366 -0.511405 0.162893 -0.009528 0.016898 0.011222 0.999749
1755487240.860043 8.794039 -0.507039 0.161725 -0.009566 0.015714 0.012311 0.999755
1755487240.940038 8.835217 -0.493373 0.166030 -0.005164 0.011033 0.021123 0.999703
1755487240.960703 8.845302 -0.490709 0.168413 -0.003619 0.010134 0.023939 0.999655
1755487241.040939 8.883503 -0.480444 0.175776 0.000092 0.007624 0.023632 0.999692
1755487241.060417 8.892629 -0.477776 0.176677 0.000271 0.007658 0.023101 0.999704
1755487241.139962 8.934339 -0.470677 0.180994 0.002730 0.009486 0.018776 0.999775
1755487241.158865 8.944880 -0.469578 0.182070 0.003215 0.010710 0.018349 0.999769
1755487241.239647 8.993091 -0.464600 0.182917 0.004638 0.015452 0.014132 0.999770
1755487241.259339 9.004826 -0.463230 0.181756 0.004348 0.016750 0.014086 0.999751
1755487241.338851 9.053926 -0.460101 0.173868 0.004386 0.020549 0.011381 0.999714
1755487241.358497 9.065896 -0.460059 0.171530 0.004429 0.021409 0.011689 0.999693
1755487241.439190 9.114183 -0.465828 0.163686 0.007544 0.021912 0.014537 0.999626
1755487241.459746 9.126175 -0.468339 0.161649 0.008204 0.021658 0.015682 0.999609
1755487241.540880 9.171758 -0.480019 0.155119 0.012238 0.016908 0.020278 0.999576
1755487241.560872 9.178835 -0.482163 0.154450 0.012579 0.015772 0.021681 0.999561
1755487241.639776 9.223260 -0.492701 0.156926 0.014625 0.007521 0.024990 0.999552
1755487241.658676 9.234174 -0.494951 0.159443 0.014728 0.006087 0.027566 0.999493
1755487241.739570 9.280865 -0.501025 0.172451 0.013599 0.002767 0.031632 0.999403
1755487241.759619 9.292325 -0.501715 0.174434 0.013263 0.002639 0.033724 0.999340
1755487241.840788 9.342606 -0.500944 0.183068 0.010251 0.004314 0.034897 0.999329
1755487241.859464 9.354908 -0.500505 0.184772 0.009249 0.005760 0.034757 0.999336
1755487241.940197 9.412088 -0.497734 0.189696 0.006486 0.011136 0.032025 0.999404
1755487241.959846 9.426203 -0.497543 0.189520 0.005975 0.012933 0.031515 0.999402
1755487242.040268 9.485680 -0.497404 0.184906 0.004816 0.019386 0.026111 0.999459
1755487242.060542 9.501093 -0.497605 0.182623 0.004452 0.021281 0.025443 0.999440
1755487242.139982 9.564088 -0.497342 0.173839 0.003719 0.026758 0.020488 0.999425
1755487242.160513 9.580312 -0.496891 0.171257 0.003264 0.027921 0.020114 0.999402
1755487242.241161 9.644166 -0.493068 0.163860 0.002169 0.029755 0.018304 0.999387
1755487242.259243 9.657888 -0.491619 0.162371 0.001451 0.029537 0.017923 0.999402
1755487242.339913 9.717081 -0.483348 0.161392 -0.001607 0.023280 0.013433 0.999637
1755487242.359340 9.730860 -0.481598 0.163173 -0.002301 0.021532 0.014490 0.999661
1755487242.440957 9.788376 -0.478845 0.177507 -0.002161 0.015941 0.012337 0.999794
1755487242.459296 9.800853 -0.478609 0.180053 -0.001919 0.015509 0.011215 0.999815
1755487242.539320 9.855600 -0.481221 0.188704 -0.002152 0.013281 0.001845 0.999908
1755487242.558889 9.869729 -0.482927 0.190634 -0.001767 0.013683 0.000807 0.999904
1755487242.639287 9.932593 -0.494932 0.197284 0.001745 0.016561 -0.005020 0.999849
1755487242.659504 9.940914 -0.496734 0.197707 0.002210 0.017084 -0.005151 0.999838
1755487242.739216 10.006691 -0.512452 0.196576 0.005988 0.021126 -0.009510 0.999714
1755487242.758884 10.022760 -0.516518 0.194993 0.006689 0.021884 -0.009963 0.999689
1755487242.841095 10.091811 -0.537872 0.187051 0.010502 0.023684 -0.012327 0.999588
1755487242.860160 10.107461 -0.543531 0.185128 0.011439 0.023317 -0.010649 0.999606
1755487242.940009 10.172627 -0.566965 0.179441 0.014865 0.021094 -0.009106 0.999626
1755487242.959101 10.187457 -0.572085 0.178524 0.014784 0.019590 -0.008310 0.999664
1755487243.039431 10.250420 -0.591141 0.179858 0.012887 0.012405 -0.013404 0.999750
1755487243.059112 10.265620 -0.594694 0.181870 0.011908 0.010211 -0.014289 0.999775
1755487243.139262 10.328466 -0.605241 0.197190 0.007256 0.006043 -0.016894 0.999813
1755487243.158644 10.333520 -0.605858 0.198613 0.006807 0.005969 -0.016813 0.999818
1755487243.239546 10.397527 -0.611612 0.210926 0.002541 0.005065 -0.014700 0.999876
1755487243.258979 10.406288 -0.612052 0.212350 0.001941 0.005336 -0.014752 0.999875
1755487243.339758 10.474719 -0.615963 0.220209 -0.001570 0.008229 -0.017347 0.999814
1755487243.358615 10.491029 -0.617155 0.220759 -0.001892 0.009019 -0.017012 0.999813
1755487243.440394 10.563740 -0.622275 0.218879 -0.002235 0.012258 -0.017931 0.999762
1755487243.458937 10.580473 -0.622958 0.217782 -0.002618 0.012912 -0.018491 0.999742
1755487243.540577 10.655249 -0.623404 0.211934 -0.003520 0.015132 -0.021186 0.999655
1755487243.560307 10.673346 -0.622779 0.210762 -0.003991 0.015412 -0.021913 0.999633
1755487243.639609 10.744633 -0.617976 0.205634 -0.005164 0.014960 -0.024356 0.999578
1755487243.659259 10.753628 -0.617021 0.204875 -0.005398 0.014396 -0.024334 0.999586
1755487243.739954 10.822260 -0.610187 0.201671 -0.005315 0.007597 -0.018287 0.999790
1755487243.759434 10.838776 -0.608912 0.202732 -0.004828 0.006323 -0.015049 0.999855
1755487243.840043 10.904993 -0.604870 0.208702 -0.002019 0.001975 -0.011565 0.999929
1755487243.859787 10.921217 -0.603345 0.210110 -0.002205 0.001602 -0.011763 0.999927
1755487243.939919 10.987172 -0.601021 0.213547 -0.001655 0.001624 -0.011949 0.999926
1755487243.959163 11.003625 -0.601551 0.215357 -0.000936 0.002553 -0.011062 0.999935
1755487244.039664 11.074441 -0.607520 0.220636 0.003416 0.007618 -0.008188 0.999932
1755487244.059476 11.084052 -0.608326 0.221379 0.003871 0.008615 -0.007129 0.999930
1755487244.139671 11.156073 -0.615161 0.218682 0.007336 0.014961 -0.000693 0.999861
1755487244.158990 11.173797 -0.616747 0.217272 0.007950 0.016636 0.000906 0.999830
1755487244.240236 11.250067 -0.626770 0.208685 0.011752 0.022386 0.010288 0.999627
1755487244.260669 11.269710 -0.629561 0.206622 0.012652 0.023748 0.013042 0.999553
1755487244.340742 11.346517 -0.642125 0.198499 0.016352 0.026881 0.023236 0.999235
1755487244.359854 11.364473 -0.644886 0.197246 0.016867 0.027324 0.025628 0.999156
1755487244.440223 11.435645 -0.656175 0.194726 0.018609 0.023986 0.035507 0.998908
1755487244.459831 11.444086 -0.656914 0.195305 0.018444 0.023499 0.035746 0.998914
1755487244.540952 11.510273 -0.660444 0.205300 0.012967 0.016699 0.038018 0.999053
1755487244.561339 11.526692 -0.659918 0.209155 0.011123 0.016054 0.040051 0.999007
1755487244.641920 11.589636 -0.654803 0.218003 0.004732 0.013453 0.048917 0.998701
1755487244.660195 11.596153 -0.653770 0.219239 0.003966 0.013530 0.049864 0.998656
1755487244.739643 11.660561 -0.643994 0.226088 -0.003417 0.014910 0.058146 0.998191
1755487244.759349 11.677378 -0.641808 0.227914 -0.004792 0.016255 0.060583 0.998019
1755487244.840930 11.747507 -0.632024 0.231147 -0.008193 0.020407 0.068916 0.997380
1755487244.860359 11.764244 -0.629450 0.230605 -0.009036 0.021585 0.069959 0.997275
1755487244.940716 11.832601 -0.619073 0.225263 -0.011910 0.023699 0.071548 0.997084
1755487244.960101 11.849407 -0.616093 0.223609 -0.012827 0.024232 0.070963 0.997102
1755487245.040194 11.918210 -0.603107 0.217422 -0.015706 0.024583 0.068079 0.997253
1755487245.059331 11.934467 -0.599384 0.216048 -0.016203 0.024311 0.067162 0.997314
1755487245.139736 11.997970 -0.586769 0.214026 -0.017317 0.018705 0.061878 0.997758
1755487245.159739 12.013154 -0.583575 0.215160 -0.017535 0.016726 0.061797 0.997795
1755487245.240958 12.070921 -0.574820 0.224293 -0.015635 0.008133 0.059549 0.998070
